,ttime,P,error_P,SV,error_SV,SH,error_SH
607.0,2.9337562310478478,-8.234991159296447e-05,6.563900051231831e-06,0.0002854083596169271,0.00016088069798334535,5.236687503436262e-05,3.976238708339986e-05
618.0,2.9028971619516533,-8.234723226563862e-05,5.8470655353714006e-06,3.549195933855941e-05,0.00016623139953321982,0.00014006258085101764,3.5557625301152435e-05
629.0,2.8736630666632585,-8.43361032964889e-05,5.6432978071768664e-06,0.0004041066199665384,0.0001414818965251835,0.0001235413011027781,3.685280545624763e-05
640.0,2.8412800751723473,-4.6306778634478406e-05,5.247817808975658e-06,0.0002967171542547929,8.292474335669313e-05,-0.0004438064370063187,1.7685388757567737e-05
651.0,2.8279131348759323,-2.6655177724059615e-05,3.5044640305925214e-06,0.00013848425949308777,5.343447695407401e-05,-0.000433777333227245,1.921631188790819e-05
662.0,2.8126289783046796,-2.4505711218191433e-05,3.8052197949542347e-06,7.977114423393161e-05,5.5516719603025864e-05,-0.0004056134827279767,2.21370714366665e-05
673.0,2.802916434339603,-2.5425665100794197e-05,3.218808803247429e-06,0.00020684294993139122,5.127388423503692e-05,-0.0003283580831072396,2.2528218083711258e-05
684.0,2.7887704624244356,-2.313712756624539e-05,3.6670297010368958e-06,7.286299896044778e-05,4.618485770355838e-05,-0.0003990633946892374,2.4185939975125327e-05
695.0,2.77866824778218,-2.387694715790133e-05,3.1751842817895983e-06,0.00014245680998612354,5.4895541347234986e-05,-0.00038396015394498906,2.0780088526925022e-05
706.0,2.7554737881084947,-2.306787862491467e-05,3.152859284239424e-06,0.00016683865590935793,5.187428966783786e-05,-0.00029943915439544953,2.148688205565721e-05
717.0,2.7534263632625158,-2.2801326072014313e-05,3.6688268906719816e-06,6.0725685703312835e-05,6.028470982056861e-05,-0.00037720221585960936,1.8924572044602504e-05
728.0,2.7350930262653184,-2.1584360227330897e-05,3.065534523987658e-06,8.284424068835379e-05,6.532007046959222e-05,-0.00031716059895280194,1.700665311557656e-05
739.0,2.730757953902337,-2.117317597896038e-05,3.63251963378914e-06,0.00020424925575378904,4.5368838602444644e-05,-0.00026695661763214177,1.8388702614925175e-05
750.0,2.7151014439766143,-1.949435333430404e-05,3.7551410057191405e-06,6.184183462886466e-05,4.741719142737193e-05,-0.00026562806517799257,1.9423529515859322e-05
761.0,2.708923940691388,-2.0492027628744903e-05,3.9697521381893656e-06,0.00015391199435407958,5.2735569658906644e-05,-0.0002623160872499197,1.6869419310712055e-05
772.0,2.6953520312170456,-1.7909597591356388e-05,3.218436661665745e-06,0.00020427654220852036,4.462206589471831e-05,-0.0001953380931836346,1.7521701207992604e-05
783.0,2.688254456663284,-1.897630308240207e-05,3.2114759182443285e-06,0.0001719400690183613,4.9039605384746486e-05,-0.00017312167038963433,1.766935341159684e-05
794.0,2.676191601180336,-1.8866562922091053e-05,3.4730291586103488e-06,0.00021148560590378062,4.841577844824017e-05,-0.00022301453870881473,1.7770722727015578e-05
805.0,2.6694246444908836,-3.4512789731049435e-09,2.2057800533199205e-07,-1.1711249484860436e-05,5.48342847055728e-06,4.850228771461783e-05,1.9302828727631487e-05
816.0,2.6634482062648277,-6.12661433307616e-07,5.018374846118438e-07,2.150398003209743e-05,1.0550477415975313e-05,-1.4344666415035169e-05,1.6000379699933034e-05
827.0,2.663904039830919,-1.567018811374643e-06,1.0054881519909553e-06,3.941281377654453e-05,1.2610104977976244e-05,-3.8403294631443034e-05,1.552121419645384e-05
838.0,2.6671296697675384,-1.2934584536446862e-06,8.835621835975505e-07,6.258527257449261e-05,1.7485388169486364e-05,-9.673744195342245e-05,2.381046498864783e-05
849.0,2.6662798963448666,-1.4149542680534121e-06,1.0483210967813818e-06,4.423852378533684e-05,1.4949106755857186e-05,-0.00012491806613914176,2.0188281460611166e-05
860.0,2.6694756896630043,-2.241863567733468e-06,1.169749571022001e-06,1.154507499248581e-05,6.062695168047868e-06,-8.125052602079013e-05,2.857059763116037e-05
871.0,2.6629182719136066,-2.1824217026285978e-06,1.1779390669660568e-06,2.0797960887218816e-05,8.849869337346296e-06,-6.583122570354185e-05,2.9063144531908122e-05
882.0,2.6719799258957524,-2.346604724832961e-06,1.2453567944706038e-06,2.4223660002053794e-05,9.449433764380797e-06,-6.024237347730916e-05,3.519157146104684e-05
893.0,2.669902356448657,-2.0498530175732158e-06,1.0633773201677356e-06,1.5892625506463462e-05,8.222478958224996e-06,-7.650988786907613e-05,2.6856210530776e-05
904.0,2.6733608209621686,-4.6720879387045965e-06,1.6830506936047754e-06,-1.3855185954884825e-05,1.2344336802609801e-05,0.0001456013288917674,3.0528147023326046e-05
915.0,2.6674754558335003,-2.703696779285461e-05,4.002618947982054e-06,4.891470807833154e-05,6.98466653091532e-05,0.0003604279141578817,2.2431837409570068e-05
926.0,2.6493170716936074,-2.5400700781398633e-05,3.8289323136246035e-06,2.0164715599395565e-05,7.317213763751053e-05,0.00039130059553785885,1.9682448782053426e-05
937.0,2.6312556441794936,-2.5947716176051667e-05,3.966400330889898e-06,5.3609952120709946e-05,4.8638852217999624e-05,0.0004005781016158251,3.207180958514398e-05
948.0,2.6002294014982494,-2.500901258790426e-05,3.578179816804301e-06,1.3167788226245445e-05,6.754583008638173e-05,0.0004450255787087997,2.749993941430712e-05
959.0,2.589868693604966,-2.5449116619914185e-05,3.988018315438785e-06,3.495725626931793e-05,6.068882775666192e-05,0.00046038971625734555,2.6219048046845834e-05
970.0,2.567497660586479,-2.160292663936335e-05,4.072888414366932e-06,-2.0141574525443176e-05,5.2671905002732806e-05,0.0005030046512713596,2.675999470493567e-05
981.0,2.5568444251110356,-2.0551372874280392e-05,3.270329132341759e-06,8.20593605590478e-05,5.3955317610256774e-05,0.00047949697306545877,3.070082586046506e-05
992.0,2.547744222904411,-1.950860783970665e-05,3.6284531945445705e-06,7.488074043705991e-06,8.037417164159086e-05,0.0005518748673762591,2.119992494786091e-05
1003.0,2.5351382520109045,-7.62369906496366e-05,6.518892239335745e-06,-1.85694452997289e-05,0.0001777559509178766,-0.00012775679255451922,4.703151562501448e-05
1014.0,2.513692413641576,-4.403241179868888e-05,4.471797204709778e-06,0.0001516063871583211,0.0001165174366590329,-0.0005636114820593786,1.655526945733731e-05
1025.0,2.4973586133653938,-4.454433642831258e-05,5.492771440888643e-06,0.00020416112856289165,0.00012145202283919018,-0.0005764376564595455,1.8657842033824957e-05
