,channel,peak_time,peak_value,peak_width,status,RMS,RMS_error
648,648,6049.0,0.010830466635525227,186.0,interpolated,0.06511486050272848,0.0061304190156136916
649,649,6049.0,0.010830466635525227,186.0,interpolated,0.0711623731463573,0.008993213726240668
650,650,6049.0,0.010830466635525227,186.0,interpolated,0.08135229186522767,0.0030091494617050093
651,651,6049.0,0.010830466635525227,186.0,interpolated,0.09959714597621704,0.005760494991095697
652,652,6049.0,0.010830466635525227,186.0,interpolated,0.0611976732298705,0.002778606913355455
653,653,6049.0,0.010830466635525227,186.0,interpolated,0.06337829451203728,0.0019446306421219044
654,654,6049.0,0.010830466635525227,186.0,interpolated,0.06196451931311256,0.0015412261891955448
655,655,6049.0,0.010830466635525227,186.0,interpolated,0.0433045598009485,0.0024436770051266886
656,656,6049.0,0.010830466635525227,186.0,interpolated,0.05574507408493018,0.003558669332785616
657,657,6049.0,0.010830466635525227,186.0,interpolated,0.07234131394046472,0.004538273358754967
658,658,6049.0,0.010830466635525227,186.0,interpolated,0.09974607806346873,0.004798225497956157
659,659,6049.0,0.010830466635525227,186.0,interpolated,0.09368607836493677,0.004355572271440199
660,660,6049.0,0.010830466635525227,186.0,interpolated,0.09532629452292098,0.00453027084239195
661,661,6049.0,0.010830466635525227,186.0,interpolated,0.1192493321587398,0.0030743894919512903
662,662,6049.0,0.010830466635525227,186.0,interpolated,0.07265006096127719,0.003852273147037365
663,663,6049.0,0.010830466635525227,186.0,interpolated,0.09004119891126136,0.005667871315859507
664,664,6049.0,0.010830466635525227,186.0,interpolated,0.053296588580045975,0.004147675400137413
665,665,6049.0,0.010830466635525227,186.0,interpolated,0.054006546693677944,0.0018568034732451364
666,666,6049.0,0.010830466635525227,186.0,interpolated,0.06658056506569708,0.002091252240884915
667,667,6049.0,0.010830466635525227,186.0,interpolated,0.09766026717964475,0.002935499440343195
668,668,6049.0,0.010830466635525227,186.0,interpolated,0.17762108344742863,0.012181769299773878
669,669,6049.0,0.010830466635525227,186.0,interpolated,0.16645778923647572,0.00931677635656627
670,670,6049.0,0.010830466635525227,186.0,interpolated,0.08429450513153423,0.004404812757203313
671,671,6049.0,0.010830466635525227,186.0,interpolated,0.08068208217361095,0.006223265788037602
672,672,6049.0,0.010830466635525227,186.0,interpolated,0.09366454172002675,0.005629025708233231
673,673,6049.0,0.010830466635525227,186.0,interpolated,0.0814345952560507,0.0055675969903850415
674,674,6049.0,0.010830466635525227,186.0,interpolated,0.053476721082509907,0.005496953376971347
675,675,6049.0,0.010830466635525227,186.0,interpolated,0.04643155932662484,0.003540367695655216
676,676,6049.0,0.010830466635525227,186.0,interpolated,0.06610988832336823,0.003080552731069758
677,677,6049.0,0.010830466635525227,186.0,interpolated,0.13542720037204042,0.007692363209761947
678,678,6049.0,0.010830466635525227,186.0,interpolated,0.12020376369646954,0.01356754661574426
679,679,6049.0,0.010830466635525227,186.0,interpolated,0.09482163779364525,0.0031636788973607023
680,680,6049.0,0.010830466635525227,186.0,interpolated,0.0634326528989865,0.0058489686828647825
681,681,6049.0,0.010830466635525227,186.0,interpolated,0.05804679748577438,0.004599607560741898
682,682,6049.0,0.010830466635525227,186.0,interpolated,0.07773527571631597,0.005146029867792263
683,683,6049.0,0.010830466635525227,186.0,interpolated,0.10635196326863262,0.004746975194043391
684,684,6049.0,0.010830466635525227,186.0,interpolated,0.11104949028123148,0.005915481503615298
685,685,6049.0,0.010830466635525227,186.0,interpolated,0.08818030669948979,0.005497894573605416
686,686,6049.0,0.010830466635525227,186.0,interpolated,0.1018545870504893,0.01133986089426788
687,687,6049.0,0.010830466635525227,186.0,interpolated,0.12119204669851191,0.008780187147548559
688,688,6049.0,0.010830466635525227,186.0,interpolated,0.1513161233185072,0.007298394627456342
689,689,6049.0,0.010830466635525227,186.0,interpolated,0.148528990168589,0.007297147306208822
690,690,6049.0,0.010830466635525227,186.0,interpolated,0.149389440682999,0.007986758506692775
691,691,6049.0,0.010830466635525227,186.0,interpolated,0.13621536236345944,0.0047436429634308205
692,692,6049.0,0.010830466635525227,186.0,interpolated,0.1027257290676683,0.002966814894621498
693,693,6049.0,0.010830466635525227,186.0,interpolated,0.09987682943031836,0.0067716878641151425
694,694,6049.0,0.010830466635525227,186.0,interpolated,0.1324955433213436,0.002580424587145117
695,695,6049.0,0.010830466635525227,186.0,interpolated,0.1278805112923487,0.002529204916909192
696,696,6049.0,0.010830466635525227,186.0,interpolated,0.10084010637892674,0.003633654384768044
697,697,6049.0,0.010830466635525227,186.0,interpolated,0.1839973641633296,0.007476609854533543
698,698,6049.0,0.010830466635525227,186.0,interpolated,0.3710066813728667,0.006135431839222168
699,699,6049.0,0.010830466635525227,186.0,interpolated,0.4052578670189696,0.008158765946074347
700,700,6049.0,0.010830466635525227,186.0,interpolated,0.31875390390971214,0.01136775060191211
701,701,6049.0,0.010830466635525227,186.0,interpolated,0.13713591543314466,0.006328682658515486
702,702,6049.0,0.010830466635525227,186.0,interpolated,0.0697527913930729,0.012379151794662929
703,703,6049.0,0.010830466635525227,186.0,interpolated,0.044727301481062874,0.006354262479350741
704,704,6049.0,0.010830466635525227,186.0,interpolated,0.07539372368878791,0.0072017303253844355
705,705,6049.0,0.010830466635525227,186.0,interpolated,0.1028927269469969,0.004417073402184529
706,706,6049.0,0.010830466635525227,186.0,interpolated,0.13062761950906965,0.007322388365374595
707,707,6049.0,0.010830466635525227,186.0,interpolated,0.16159864983646868,0.0074082295947727325
708,708,6049.0,0.010830466635525227,186.0,interpolated,0.1783185964622613,0.005018271011501084
709,709,6049.0,0.010830466635525227,186.0,interpolated,0.179439673361383,0.007935823535017764
710,710,6049.0,0.010830466635525227,186.0,interpolated,0.1657518634410828,0.006871763776656046
711,711,6049.0,0.010830466635525227,186.0,interpolated,0.1415356821180079,0.007249219813052093
712,712,6049.0,0.010830466635525227,186.0,interpolated,0.1420467510033903,0.008148820301918271
713,713,6049.0,0.010830466635525227,186.0,interpolated,0.12147326424975292,0.0020983331616392566
714,714,6049.0,0.010830466635525227,186.0,interpolated,0.1453857409382246,0.0031814210966651874
715,715,6049.0,0.010830466635525227,186.0,interpolated,0.154255623147143,0.003334082087149359
716,716,6049.0,0.010830466635525227,186.0,interpolated,0.15386510369580225,0.003890963687980031
717,717,6049.0,0.010830466635525227,186.0,interpolated,0.13985016731081734,0.005196396477507681
718,718,6049.0,0.010830466635525227,186.0,interpolated,0.12186880412900174,0.0037494856201949157
719,719,6049.0,0.010830466635525227,186.0,interpolated,0.0970081543307515,0.0022666421130143237
720,720,6049.0,0.010830466635525227,186.0,interpolated,0.08551396567040712,0.0022681890689316164
721,721,6049.0,0.010830466635525227,186.0,interpolated,0.08542466497671436,0.004965753958851491
722,722,6049.0,0.010830466635525227,186.0,interpolated,0.11033267318382803,0.007308333722597679
723,723,6049.0,0.010830466635525227,186.0,interpolated,0.10248736422929071,0.0055258560676274045
724,724,6049.0,0.010830466635525227,186.0,interpolated,0.10721273184580879,0.016658987754162916
725,725,6049.0,0.010830466635525227,186.0,interpolated,0.1498707852438063,0.017747880757269338
726,726,6049.0,0.010830466635525227,186.0,interpolated,0.2824660009572492,0.017694868587224997
727,727,6049.0,0.010830466635525227,186.0,interpolated,0.3165778832106014,0.02525126330385706
728,728,6049.0,0.010830466635525227,186.0,interpolated,0.25749231371626086,0.011339003420747364
729,729,6049.0,0.010830466635525227,186.0,interpolated,0.25932686224282725,0.007077551935624216
730,730,6049.0,0.010830466635525227,186.0,interpolated,0.2701203179620277,0.005951236397707783
731,731,6049.0,0.010830466635525227,186.0,interpolated,0.31265704388896803,0.008134336816178495
732,732,6049.0,0.010830466635525227,186.0,interpolated,0.3369784342947424,0.01405913222677602
733,733,6049.0,0.010830466635525227,186.0,interpolated,0.3870622801123084,0.027374314549526452
734,734,6049.0,0.010830466635525227,186.0,interpolated,0.5512135019583935,0.04374499279658073
735,735,6049.0,0.010830466635525227,186.0,interpolated,0.8535933924554752,0.0671261146911224
736,736,6049.0,0.010830466635525227,186.0,interpolated,1.0157569266330677,0.10747264975740096
737,737,6049.0,0.010830466635525227,186.0,interpolated,0.8454295341761205,0.0955361611031096
738,738,6049.0,0.010830466635525227,186.0,interpolated,0.5212089589078055,0.05081800910502274
739,739,6049.0,0.010830466635525227,186.0,interpolated,0.36404213609291924,0.007617293828429051
740,740,6049.0,0.010830466635525227,186.0,interpolated,0.36365419828933687,0.026170511323651748
741,741,6049.0,0.010830466635525227,186.0,interpolated,0.30587650268995686,0.023068712909619815
742,742,6049.0,0.010830466635525227,186.0,interpolated,0.3746589651970529,0.007364201684730403
743,743,6049.0,0.010830466635525227,186.0,interpolated,0.5188663938628302,0.029201194653784582
744,744,6049.0,0.010830466635525227,186.0,interpolated,0.5771142831340808,0.024250974738400308
745,745,6049.0,0.010830466635525227,186.0,interpolated,0.5104616531843859,0.03477240004362937
746,746,6049.0,0.010830466635525227,186.0,interpolated,0.5139662975957592,0.014089710338396205
747,747,6049.0,0.010830466635525227,186.0,interpolated,0.5435705337337498,0.02015500947709242
748,748,6049.0,0.010830466635525227,186.0,interpolated,0.4623677734856015,0.015211138950589283
749,749,6049.0,0.010830466635525227,186.0,interpolated,0.35438967923400017,0.03192916082749059
750,750,6049.0,0.010830466635525227,186.0,interpolated,0.24999175970740586,0.03121123510333641
751,751,6049.0,0.010830466635525227,186.0,interpolated,0.17287892455128925,0.03560747367540657
752,752,6049.0,0.010830466635525227,186.0,interpolated,0.12062578393810149,0.01722937134763282
753,753,6049.0,0.010830466635525227,186.0,interpolated,0.0860713415176834,0.011631252902064513
754,754,6049.0,0.010830466635525227,186.0,interpolated,0.08442390739186555,0.010817910849028941
755,755,6049.0,0.010830466635525227,186.0,interpolated,0.11708324490485228,0.011089122730979027
756,756,6049.0,0.010830466635525227,186.0,interpolated,0.16962244422479347,0.014130772296449478
757,757,6049.0,0.010830466635525227,186.0,interpolated,0.1239265149805035,0.009752429880640848
758,758,6049.0,0.010830466635525227,186.0,interpolated,0.1845342717153131,0.01751923990624784
759,759,6049.0,0.010830466635525227,186.0,interpolated,0.2322205072245028,0.011130132304178874
760,760,6049.0,0.010830466635525227,186.0,interpolated,0.2834084968666481,0.010778864956963036
761,761,6049.0,0.010830466635525227,186.0,interpolated,0.2375508239555945,0.008916032055312554
762,762,6049.0,0.010830466635525227,186.0,interpolated,0.16690936523098907,0.00712005427425347
763,763,6049.0,0.010830466635525227,186.0,interpolated,0.12440523846705809,0.009337440538580231
764,764,6049.0,0.010830466635525227,186.0,interpolated,0.09851156330508942,0.010654055449925098
765,765,6049.0,0.010830466635525227,186.0,interpolated,0.08162593297562372,0.014494383191501207
766,766,6049.0,0.010830466635525227,186.0,interpolated,0.07347184399034552,0.013014361622045112
767,767,6049.0,0.010830466635525227,186.0,interpolated,0.08029550315560263,0.007544682016112607
768,768,6049.0,0.010830466635525227,186.0,interpolated,0.11179935669279828,0.006914793299436118
769,769,6049.0,0.010830466635525227,186.0,interpolated,0.12064502010679706,0.006140352748778595
770,770,6049.0,0.010830466635525227,186.0,interpolated,0.11134776087210675,0.006857722848112274
771,771,6049.0,0.010830466635525227,186.0,interpolated,0.12373516946681416,0.004644844048877478
772,772,6049.0,0.010830466635525227,186.0,interpolated,0.15333862749967397,0.0036720915085328345
773,773,6049.0,0.010830466635525227,186.0,interpolated,0.1835158836915582,0.003507775993473629
774,774,6049.0,0.010830466635525227,186.0,interpolated,0.14947029405536175,0.005886387817719742
775,775,6049.0,0.010830466635525227,186.0,interpolated,0.17835174803140003,0.0071992088122645745
776,776,6049.0,0.010830466635525227,186.0,interpolated,0.224855636525328,0.006755398747629001
777,777,6049.0,0.010830466635525227,186.0,interpolated,0.19702869172499787,0.005450797743375355
778,778,6049.0,0.010830466635525227,186.0,interpolated,0.1810790113309228,0.011594997635805305
779,779,6049.0,0.010830466635525227,186.0,interpolated,0.21517959062634884,0.015403258978827102
780,780,6049.0,0.010830466635525227,186.0,interpolated,0.20098607633039337,0.011979820395209617
781,781,6049.0,0.010830466635525227,186.0,interpolated,0.15016092988594154,0.006360491071353924
782,782,6049.0,0.010830466635525227,186.0,interpolated,0.1617144032232184,0.005927568533023604
783,783,6049.0,0.010830466635525227,186.0,interpolated,0.17503512660479728,0.009756405283957844
784,784,6049.0,0.010830466635525227,186.0,interpolated,0.18530159383805853,0.009305810607876391
785,785,6049.0,0.010830466635525227,186.0,interpolated,0.2179475013889655,0.00838908800214493
786,786,6049.0,0.010830466635525227,186.0,interpolated,0.2707124769092093,0.00794305012289111
787,787,6049.0,0.010830466635525227,186.0,interpolated,0.3007170455196711,0.016209115372538708
788,788,6049.0,0.010830466635525227,186.0,interpolated,0.35706587635406434,0.014041182480117206
789,789,6049.0,0.010830466635525227,186.0,interpolated,0.4065954529147099,0.02149461672065409
790,790,6049.0,0.010830466635525227,186.0,interpolated,0.4697440586797112,0.027437187851010694
791,791,6049.0,0.010830466635525227,186.0,interpolated,0.5363849396250567,0.03045176050066703
792,792,6049.0,0.010830466635525227,186.0,interpolated,0.5036120810450397,0.037361488454417294
793,793,6049.0,0.010830466635525227,186.0,interpolated,0.45502708851595697,0.029052638657653753
794,794,6049.0,0.010830466635525227,186.0,interpolated,0.47555168767092676,0.03129573109470398
795,795,6049.0,0.010830466635525227,186.0,interpolated,0.46951181495925787,0.03421221023878301
796,796,6049.0,0.010830466635525227,186.0,interpolated,0.4235266919462659,0.02927774115306931
797,797,6049.0,0.010830466635525227,186.0,interpolated,0.42366174705435555,0.0330339584502413
798,798,6049.0,0.010830466635525227,186.0,interpolated,0.4508979129385747,0.04006989194475308
799,799,6049.0,0.010830466635525227,186.0,interpolated,0.42554832252746394,0.03310512290305087
800,800,6049.0,0.010830466635525227,186.0,interpolated,0.46408185544408825,0.03863947625342026
801,801,6049.0,0.010830466635525227,186.0,interpolated,0.39669921601013136,0.03798025798425182
802,802,6049.0,0.010830466635525227,186.0,interpolated,0.37098438610699364,0.03293684234224434
803,803,6049.0,0.010830466635525227,186.0,interpolated,0.293644479882124,0.02812341747408507
804,804,6049.0,0.010830466635525227,186.0,interpolated,0.29022133202785005,0.024639615192235835
805,805,6049.0,0.010830466635525227,186.0,interpolated,0.29480419087890036,0.029973296163594572
806,806,6049.0,0.010830466635525227,186.0,interpolated,0.278994364776479,0.024595298497969584
807,807,6049.0,0.010830466635525227,186.0,interpolated,0.24726908698573194,0.019307118939148934
808,808,6049.0,0.010830466635525227,186.0,interpolated,0.2585805970287781,0.013309828825067297
809,809,6049.0,0.010830466635525227,186.0,interpolated,0.2521965986744321,0.010230214279675567
810,810,6049.0,0.010830466635525227,186.0,interpolated,0.2705621381653717,0.009582000578106138
811,811,6049.0,0.010830466635525227,186.0,interpolated,0.19502736063130688,0.007260692719895603
812,812,6049.0,0.010830466635525227,186.0,interpolated,0.20213260308517034,0.008097415156007376
813,813,6049.0,0.010830466635525227,186.0,interpolated,0.2445490046562532,0.009301655474645875
814,814,6049.0,0.010830466635525227,186.0,interpolated,0.20954276372395128,0.010054198855340155
815,815,6049.0,0.010830466635525227,186.0,interpolated,0.19469007453401554,0.006640380497490272
816,816,6049.0,0.010830466635525227,186.0,interpolated,0.25411004530663456,0.00905432639299316
817,817,6049.0,0.010830466635525227,186.0,interpolated,0.2644527337068442,0.00768507920539905
818,818,6049.0,0.010830466635525227,186.0,interpolated,0.3468942529355957,0.00920958098337268
819,819,6049.0,0.010830466635525227,186.0,interpolated,0.3451013337733802,0.007306171937514796
820,820,6049.0,0.010830466635525227,186.0,interpolated,0.33204218409073427,0.00862615345265363
821,821,6049.0,0.010830466635525227,186.0,interpolated,0.37677815353568284,0.008665496298714985
822,822,6049.0,0.010830466635525227,186.0,interpolated,0.39732368438542354,0.00868513066014944
823,823,6049.0,0.010830466635525227,186.0,interpolated,0.4192618343478919,0.013918181782008366
824,824,6049.0,0.010830466635525227,186.0,interpolated,0.40887627111271463,0.021289053814988804
825,825,6049.0,0.010830466635525227,186.0,interpolated,0.4195014131810774,0.017075485068959312
826,826,6049.0,0.010830466635525227,186.0,interpolated,0.5396858891587943,0.029105911264689067
827,827,6049.0,0.010830466635525227,186.0,interpolated,0.49244363500807076,0.028778681433181248
828,828,6049.0,0.010830466635525227,186.0,interpolated,0.33259322515974027,0.027034230561669356
829,829,6049.0,0.010830466635525227,186.0,interpolated,0.20598177375067872,0.025096846345477444
830,830,6049.0,0.010830466635525227,186.0,interpolated,0.1835086847745679,0.029940386884282206
831,831,6049.0,0.010830466635525227,186.0,interpolated,0.17240412274890393,0.026304195706644565
832,832,6049.0,0.010830466635525227,186.0,interpolated,0.20938855245945232,0.032893579887630926
833,833,6049.0,0.010830466635525227,186.0,interpolated,0.22791186772258243,0.018675795674499243
834,834,6049.0,0.010830466635525227,186.0,interpolated,0.1855642986209019,0.02874924931155475
835,835,6049.0,0.010830466635525227,186.0,interpolated,0.24044058450538938,0.021560490807583217
836,836,6049.0,0.010830466635525227,186.0,interpolated,0.2646546809062086,0.013148953234972238
837,837,6049.0,0.010830466635525227,186.0,interpolated,0.3163478242212233,0.010961384322185463
838,838,6049.0,0.010830466635525227,186.0,interpolated,0.4114922820333486,0.01004860590946091
839,839,6049.0,0.010830466635525227,186.0,interpolated,0.650333360500928,0.01150623768174355
840,840,6049.0,0.010830466635525227,186.0,interpolated,0.7194381720217201,0.01749445035210648
841,841,6049.0,0.010830466635525227,186.0,interpolated,0.7047007850583246,0.022022428794608837
842,842,6049.0,0.010830466635525227,186.0,interpolated,0.6118210986631465,0.02667456149095196
843,843,6049.0,0.010830466635525227,186.0,interpolated,0.7671025159265671,0.021795681511218044
844,844,6049.0,0.010830466635525227,186.0,interpolated,0.7485847789432813,0.018413506122716392
845,845,6049.0,0.010830466635525227,186.0,interpolated,0.7583137982607303,0.03631712478413886
846,846,6049.0,0.010830466635525227,186.0,interpolated,0.7711530628425155,0.0762114463927128
847,847,6049.0,0.010830466635525227,186.0,interpolated,0.8280945298409392,0.08012484283890875
848,848,6049.0,0.010830466635525227,186.0,interpolated,0.9977855048624862,0.09851457488269094
849,849,6049.0,0.010830466635525227,186.0,interpolated,0.9947387628072771,0.11067230330604218
850,850,6049.0,0.010830466635525227,186.0,interpolated,0.875284099524729,0.06486012753573171
851,851,6049.0,0.010830466635525227,186.0,interpolated,0.8898866993902549,0.04893604553571601
852,852,6049.0,0.010830466635525227,186.0,interpolated,0.8346766297419301,0.03387201337242197
853,853,6049.0,0.010830466635525227,186.0,interpolated,0.7430491996309609,0.013157315885963571
854,854,6049.0,0.010830466635525227,186.0,interpolated,0.6076882044642827,0.017272571512586724
855,855,6049.0,0.010830466635525227,186.0,interpolated,0.5604222603713417,0.03834309758612745
856,856,6049.0,0.010830466635525227,186.0,interpolated,0.5462972176327875,0.03822095709637405
857,857,6049.0,0.010830466635525227,186.0,interpolated,0.558865545022485,0.06020736543241793
858,858,6049.0,0.010830466635525227,186.0,interpolated,0.6262607450209674,0.060061613070885096
859,859,6049.0,0.010830466635525227,186.0,interpolated,0.8479206492334164,0.041976019420821194
860,860,6049.0,0.010830466635525227,186.0,interpolated,1.0347400484579554,0.06590064138696113
861,861,6049.0,0.010830466635525227,186.0,interpolated,1.0425465750217184,0.10182710016401454
862,862,6049.0,0.010830466635525227,186.0,interpolated,0.8799550923888511,0.09274728139656888
863,863,6049.0,0.010830466635525227,186.0,interpolated,0.8095882227824842,0.08898873973271182
864,864,6049.0,0.010830466635525227,186.0,interpolated,0.7420119254831663,0.06017068955367301
865,865,6049.0,0.010830466635525227,186.0,interpolated,0.9589386582972597,0.0657782931555014
866,866,6049.0,0.010830466635525227,186.0,interpolated,1.0504412196101256,0.052195913932500455
867,867,6049.0,0.010830466635525227,186.0,interpolated,1.0198827257157401,0.055273471521029106
868,868,6049.0,0.010830466635525227,186.0,interpolated,0.8075677142349015,0.03786120435431143
869,869,6049.0,0.010830466635525227,186.0,interpolated,0.8189273877286564,0.04124432032109661
870,870,6049.0,0.010830466635525227,186.0,interpolated,0.8388685907486234,0.04236768919325692
871,871,6049.0,0.010830466635525227,186.0,interpolated,0.7778793705066346,0.05252302441876295
872,872,6049.0,0.010830466635525227,186.0,interpolated,0.7385597795272746,0.0817896217615967
873,873,6049.0,0.010830466635525227,186.0,interpolated,0.6251960859706869,0.10242452254565135
874,874,6049.0,0.010830466635525227,186.0,interpolated,0.6036327962719465,0.10526093811448425
875,875,6049.0,0.010830466635525227,186.0,interpolated,0.5425457499312019,0.0750312800647699
876,876,6049.0,0.010830466635525227,186.0,interpolated,0.5119533487923542,0.07608910057501367
877,877,6049.0,0.010830466635525227,186.0,interpolated,0.675354288778861,0.07381783199499277
878,878,6049.0,0.010830466635525227,186.0,interpolated,0.7707916606222759,0.052687953417316934
879,879,6049.0,0.010830466635525227,186.0,interpolated,0.5623084551942754,0.04102527607757891
880,880,6049.0,0.010830466635525227,186.0,interpolated,0.7588920655898357,0.05304878728654043
881,881,6049.0,0.010830466635525227,186.0,interpolated,1.1377400914436813,0.06541676248468266
882,882,6049.0,0.010830466635525227,186.0,interpolated,0.985845958671881,0.06178494925080392
883,883,6049.0,0.010830466635525227,186.0,interpolated,0.7964515995342828,0.01997686865601066
884,884,6049.0,0.010830466635525227,186.0,interpolated,0.9089637855026841,0.024632976224178833
885,885,6049.0,0.010830466635525227,186.0,interpolated,1.0109023904095005,0.09705433755268932
886,886,6049.0,0.010830466635525227,186.0,interpolated,1.17214725002057,0.1731583860223492
887,887,6049.0,0.010830466635525227,186.0,interpolated,0.9173284925693447,0.1570057161936586
888,888,6049.0,0.010830466635525227,186.0,interpolated,0.6476534456057942,0.11494651316455674
889,889,6049.0,0.010830466635525227,186.0,interpolated,0.7292946876376323,0.13163699919943123
890,890,6049.0,0.010830466635525227,186.0,interpolated,0.7700293269935378,0.1608591922037056
891,891,6049.0,0.010830466635525227,186.0,interpolated,0.5054412823616797,0.16638993123724974
892,892,6049.0,0.010830466635525227,186.0,interpolated,0.431853793808774,0.11990565582141456
893,893,6049.0,0.010830466635525227,186.0,interpolated,0.4345868713295099,0.12074589423715874
894,894,6049.0,0.010830466635525227,186.0,interpolated,0.3709922186709314,0.0779769719202417
895,895,6049.0,0.010830466635525227,186.0,interpolated,0.3851537506254044,0.07887303264953956
896,896,6049.0,0.010830466635525227,186.0,interpolated,0.36689192469237786,0.07284583459932117
897,897,6049.0,0.010830466635525227,186.0,interpolated,0.3062722427066109,0.062127099746136366
898,898,6049.0,0.010830466635525227,186.0,interpolated,0.3698665629844612,0.07807329285308517
899,899,6049.0,0.010830466635525227,186.0,interpolated,0.4397506493802089,0.07761701896119193
900,900,6049.0,0.010830466635525227,186.0,interpolated,0.7129913940666139,0.052794709669159876
901,901,6049.0,0.010830466635525227,186.0,interpolated,0.7879613923927102,0.06291867865198367
902,902,6049.0,0.010830466635525227,186.0,interpolated,0.7918304957854475,0.07128107080934813
903,903,6049.0,0.010830466635525227,186.0,interpolated,0.7691155419112237,0.07637906534341225
904,904,6049.0,0.010830466635525227,186.0,interpolated,0.6603852089840134,0.10289083587058775
905,905,6049.0,0.010830466635525227,186.0,interpolated,0.5040940088938074,0.11208197298949167
906,906,6049.0,0.010830466635525227,186.0,interpolated,0.4483010639595222,0.10762563543372888
907,907,6049.0,0.010830466635525227,186.0,interpolated,0.4523859386386125,0.12690739073480223
908,908,6049.0,0.010830466635525227,186.0,interpolated,0.41009667437359476,0.09737895165315374
909,909,6049.0,0.010830466635525227,186.0,interpolated,0.4079513831383852,0.08823937725829853
910,910,6049.0,0.010830466635525227,186.0,interpolated,0.3934885709294157,0.08609358757807341
911,911,6049.0,0.010830466635525227,186.0,interpolated,0.34848225678398903,0.06964420909627445
912,912,6049.0,0.010830466635525227,186.0,interpolated,0.3398984560046772,0.055652325161157166
913,913,6049.0,0.010830466635525227,186.0,interpolated,0.4069101288920844,0.06837244401994097
914,914,6049.0,0.010830466635525227,186.0,interpolated,0.5561247323978491,0.08184354477163573
915,915,6049.0,0.010830466635525227,186.0,interpolated,0.6066953888620418,0.06974716581352448
916,916,6049.0,0.010830466635525227,186.0,interpolated,0.6217256818220348,0.073993879160581
917,917,6049.0,0.010830466635525227,186.0,interpolated,0.750763139302918,0.07514951532417939
918,918,6049.0,0.010830466635525227,186.0,interpolated,0.7234126823372594,0.062273743037479234
919,919,6049.0,0.010830466635525227,186.0,interpolated,0.6463082465028548,0.05225739415011822
920,920,6049.0,0.010830466635525227,186.0,interpolated,0.6172744255783971,0.04740314608644332
921,921,6049.0,0.010830466635525227,186.0,interpolated,0.6802098810779775,0.051309130066938914
922,922,6049.0,0.010830466635525227,186.0,interpolated,0.8142577967081763,0.049284902301340444
923,923,6049.0,0.010830466635525227,186.0,interpolated,0.8281216302429893,0.027929583086283054
924,924,6049.0,0.010830466635525227,186.0,interpolated,1.0517300954702915,0.023065769052519468
925,925,6049.0,0.010830466635525227,186.0,interpolated,1.0718007655023611,0.025559774184250515
926,926,6049.0,0.010830466635525227,186.0,interpolated,1.3398791413202795,0.04966911111079919
927,927,6049.0,0.010830466635525227,186.0,interpolated,1.509108575427417,0.06144317789977507
928,928,6049.0,0.010830466635525227,186.0,interpolated,1.965050658222608,0.12604533681504634
929,929,6049.0,0.010830466635525227,186.0,interpolated,2.0772686491267196,0.1599315307105607
930,930,6049.0,0.010830466635525227,186.0,interpolated,2.412727846677458,0.1784582617063436
931,931,6049.0,0.010830466635525227,186.0,interpolated,1.723386263780983,0.14751032565019642
932,932,6049.0,0.010830466635525227,186.0,interpolated,2.0032954538702255,0.2107473666797091
933,933,6049.0,0.010830466635525227,186.0,interpolated,1.7550171546607647,0.19679662310644802
934,934,6049.0,0.010830466635525227,186.0,interpolated,1.4519201356957347,0.18657775587965372
935,935,6049.0,0.010830466635525227,186.0,interpolated,1.1526803899667688,0.14181510929848812
936,936,6049.0,0.010830466635525227,186.0,interpolated,0.9678075268145482,0.12079467405845565
937,937,6049.0,0.010830466635525227,186.0,interpolated,0.9424063050360538,0.06418300719341663
938,938,6049.0,0.010830466635525227,186.0,interpolated,0.9000703224709438,0.024395496264979145
939,939,6049.0,0.010830466635525227,186.0,interpolated,0.7790672460417057,0.036417762068775034
940,940,6049.0,0.010830466635525227,186.0,interpolated,1.1871298018057903,0.11309058788244956
941,941,6049.0,0.010830466635525227,186.0,interpolated,1.9277120507385654,0.2938847033237964
942,942,6049.0,0.010830466635525227,186.0,interpolated,2.608506062255755,0.38540024955728186
943,943,6049.0,0.010830466635525227,186.0,interpolated,2.5812701313024276,0.41512527088205997
944,944,6049.0,0.010830466635525227,186.0,interpolated,2.1478855788348388,0.3291496345710223
945,945,6049.0,0.010830466635525227,186.0,interpolated,1.8604816082076485,0.2534578090317163
946,946,6049.0,0.010830466635525227,186.0,interpolated,1.7824407537967701,0.24205673644828116
947,947,6049.0,0.010830466635525227,186.0,interpolated,1.5509586897456757,0.23142392368931466
948,948,6049.0,0.010830466635525227,186.0,interpolated,1.245407905747972,0.16932793506299137
949,949,6049.0,0.010830466635525227,186.0,interpolated,0.8786109692396797,0.12477007042641707
950,950,6049.0,0.010830466635525227,186.0,interpolated,0.88707720922157,0.12162693690156216
951,951,6049.0,0.010830466635525227,186.0,interpolated,0.9194737782450741,0.12783726345925533
952,952,6049.0,0.010830466635525227,186.0,interpolated,1.3048621771665687,0.14999981924839847
953,953,6049.0,0.010830466635525227,186.0,interpolated,1.2716074309491803,0.12280884506942999
954,954,6049.0,0.010830466635525227,186.0,interpolated,1.2981363680143736,0.13001052826891904
955,955,6049.0,0.010830466635525227,186.0,interpolated,1.3146235400655417,0.09681001934743153
956,956,6049.0,0.010830466635525227,186.0,interpolated,1.2445265317443241,0.06656967497056343
957,957,6049.0,0.010830466635525227,186.0,interpolated,1.1370043174943514,0.01990578818866281
